City,Restaurant,Price,Avg ratings,Food type,Delivery time
Surat,Shree Radhey Fastfood,100,2.9,"Chinese,Combo,Snacks",30
Mumbai,Shree Ram Juice Centre,300,3.6,"Fast Food,Juices",49
Ahmedabad,Shree Ram Khana Khajana,250,4.1,"Punjabi,Chinese,South Indian",74
Delhi,Shree Ram Paratha Wala,150,2.9,"North Indian,Indian,Snacks",28
Ahmedabad,Shree Ram Parotha House,180,2.9,North Indian,47
Delhi,Shree Rathnam,600,4.2,"South Indian,North Indian,Chinese",37
Mumbai,Shree Sadguru'S Pure Veg Restaurant,350,4,"Indian,Chinese,South Indian,Fast Food",50
Surat,Shree Sai Restaurant Fancy Dhosa - Salabatpura,200,4.2,"South Indian,Chinese,Fast Food,Beverages,Combo,Punjabi",29
Surat,Shree Sai Snacks And Fast Food,200,4.4,"South Indian,Fast Food,Pizzas,American,Juices,Beverages",49
Surat,Shree Sainath Dosa,250,2.9,"South Indian,Snacks",58
Surat,Shree Sainath Fast Food,100,2.9,"Fast Food,Pizzas",46
Surat,Shree Sainath Fast Food- Ashok Bhai,200,4.3,Pizzas,38
Hyderabad,Shree Santosh Family Dhaba,200,3.8,"North Indian,Chinese,Tandoor,Biryani,Beverages,Indian",31
Pune,Shree Savji Biryani,200,2.9,"North Indian,Biryani,Thalis",40
Hyderabad,Shree Sweets And Naamkeen,499,2.9,Sweets,76
Delhi,Shree Vaishno Rasoi,250,4.3,"Tandoor,Chinese,Biryani",50
Bangalore,Shree Veerabhadreshwara Rotti Holige Mane,200,4.1,South Indian,56
Hyderabad,Shree Venkateshwara Coffee Shop,200,4.2,"North Indian,Snacks,Beverages",40
Mumbai,Shree Vishnu Hotel,250,4.4,"Indian,Thalis",50
Pune,Shreeji Pure Veg,300,4.1,"North Indian,South Indian,Chinese",60
Ahmedabad,Shreeji Sandwich Center,200,2.9,"Street Food,Indian,Fast Food",50
Pune,Shreenath Sandwich,150,2.9,Fast Food,57
Mumbai,Shreenath Sweets Snacks And Farsan,150,4.1,"Desserts,Snacks,Sweets",34
Bangalore,Shreyas Non Veg,400,2.9,Indian,54
Chennai,Shri Balaajee Bhavan,250,4.5,"South Indian,North Indian",53
Delhi,Shri Balaji Rasoi,250,3.9,North Indian,37
Mumbai,Shri Balaji Snacks Center,100,3.9,"Indian,Snacks",63
Ahmedabad,Shri Chamunda Bhojnalaya & Kathiyawadi Dhaba & Punjabi,300,4,"Combo,Thalis,North Indian,Gujarati,Punjabi,Pizzas,Beverages",83
Pune,Shri Chaturshringi Mata Snacks Center,200,4.2,Indian,40
Pune,Shri Gajanan Shegaon Kachori,100,4.3,Fast Food,47
Chennai,Shri Ganesh Bhavan,250,4.6,South Indian,68
Chennai,Shri Gowri Krishnaa,200,4.5,"South Indian,North Indian,Chinese",57
Pune,Shri Kailash Dairy,200,4.1,"Beverages,Desserts,Sweets,Snacks,Ice Cream",33
Surat,Shri Krishna Soup Juice Salad And  Amrutpan Kendra,200,2.9,"Indian,Beverages,Salads",44
Mumbai,Shri Laxmi Lunch Home,300,2.9,Indian,40
Hyderabad,Shri Raghavendra Pure Veg,180,4,South Indian,60
Hyderabad,Shri Santosh Family Dhaba,300,3.9,"North Indian,Chinese,Biryani",60
Ahmedabad,Shri Shayona Dairy,200,2.9,Indian,54
Pune,Shri Swami Samartha Pure Veg,450,3.7,"North Indian,Chinese,Biryani,Desserts",54
Pune,Shriniwas Veg,250,3.2,"North Indian,South Indian,Chinese,Combo,Pizzas,Snacks,Beverages,Desserts",69
Ahmedabad,Shriram Dabeli Vada Pav,200,4.4,Fast Food,37
Hyderabad,Shrodinger'S Pizza,350,2.9,Pizzas,34
Chennai,Shubh,300,4.4,"North Indian,Sweets,Snacks,Street Food",55
Surat,Shubh Laxmi,400,4.1,"Fast Food,Chaat,South Indian,North Indian,Desserts,Beverages",55
Mumbai,Shubh Sagar (Kanchi Sagar Foodlet),151,2.9,Indian  South Indian  Beverages,48
Mumbai,Shubham Fast Food,300,2.9,Chinese,54
Mumbai,Shubham Greens,350,4.2,"South Indian,North Indian,Maharashtrian,Chinese",58
Pune,Shubham Pure Veg,250,4.7,"North Indian,South Indian",35
Delhi,Shudh Vaishno Hotel (Karam Pura),400,4.3,Indian,63
Delhi,Shudh Vaishno Shanker Dhaba,300,4.2,North Indian,48
Pune,Shudha Amruttulya,200,4.1,"North Indian,Maharashtrian,Beverages",80
Delhi,Shut Up & Eat,250,4.1,Indian,27
Surat,Shyam Fresh Juice Center,200,2.9,Juices,38
Bangalore,Shyam Mishra Juice Centre Llp,160,2.9,"Juices,Beverages",47
Kolkata,Shyamali'S Fast Food Centre,200,4.5,"Indian,Chinese",69
Bangalore,Shyvan Fast Food,200,4.7,"North Indian,Chinese",39
Mumbai,Sichuan Bistro,400,2.9,Chinese,38
Bangalore,Sicilia Pont (Italian Restaurant ),300,4,"Pizzas,Italian,Desserts,Beverages,Fast Food,Snacks",55
Surat,Siddhi Icecream & Thick Shake,200,4.2,"Ice Cream,Juices,Desserts,Beverages",30
Mumbai,Siddhivinayak Restaurant,200,2.9,"Chinese,North Indian,Fast Food,Biryani",44
Mumbai,Siddhivinayak Tiffin,300,4.3,"Indian,Punjabi",46
Bangalore,Side Dish,200,4,"Tandoor,North Indian,Chinese,Snacks,Beverages,Desserts",53
Bangalore,Sigdee,500,2.9,Indian,64
Pune,Signature,600,4.4,"North Indian,Mughlai,Seafood,Chinese,Tandoor",61
Mumbai,Signature Select,350,2.9,"Asian,Thai,Chinese",61
Chennai,Sigree,700,4.4,"North Indian,Mughlai,Kebabs,Mediterranean,Greek,Turkish,Lebanese",67
Kolkata,Sigree,900,4.2,"North Indian,Biryani",82
Kolkata,Sigree Global Grill,700,3.8,"North Indian,Biryani",77
Pune,Siily Chilly,250,3.3,Chinese,52
Bangalore,Sikandar Rolls,300,4.5,"North Indian,Fast Food,Biryani,Kebabs,Combo,Beverages,Desserts",45
Pune,Sikandars Shahi Biryani,500,2.9,"Biryani,Chinese,North Indian",69
Delhi,Silver Apple,200,2.9,"Chaat,Indian,Beverages",60
Ahmedabad,Silver Leaf,600,2.9,"Indian,Continental",48
Ahmedabad,Silver Leaf - Cama Hotel,600,2.9,"Indian,Chinese,Continental",48
Hyderabad,Silver Salt,1000,3.9,"Hyderabadi,Biryani,North Indian",66
Chennai,Silver Spoon,500,4.3,"North Indian,South Indian,Indian,Grill,Arabian,Kebabs,Tandoor",64
Hyderabad,Silver Spoon,160,2.9,Snacks  Combo,37
Kolkata,Silver Spoon,400,3.9,"Chinese,Tibetan",52
Surat,Silvernest Restaurant,400,4.3,"North Indian,Punjabi,Rajasthani,Gujarati,Thalis,Chinese,Home Food,Desserts,Sweets,Snacks,Indian,Beverages",38
Pune,Sim Sim,300,2.9,"North Indian,Fast Food,Chinese,Mughlai",52
Chennai,Simbox,200,4.4,"Indian,Chinese",46
Kolkata,Simla Hotel And Restaurant,300,4.3,Indian,77
Bangalore,Simpli Namdhari,500,4.4,"Chinese,European,Italian,North Indian,Salads",46
Kolkata,Simply Chinese,300,2.9,Chinese  Indian,65
Ahmedabad,Simran,650,4,"Indian,Chinese",40
Mumbai,Simran Punjabi Food,250,2.9,Punjabi,56
Hyderabad,Simrats Dhaba,300,4.1,"North Indian,Chinese",31
Chennai,Sin & Tonic,1000,2.9,"Continental,Indian,Chinese",74
Kolkata,Since 2016 Cafe,500,2.9,Pizzas  North Indian,60
Hyderabad,Sind Bakery,250,2.9,Bakery  Pizzas,62
Mumbai,Sind Pani Puri House,200,4.5,Snacks,43
Mumbai,Sindh Pani Puri House (Original),180,2.9,Street Food,48
Hyderabad,Sindh Sahib,200,4.5,Indian,78
Mumbai,Sindhful,700,4.4,Sindhi  North Indian  Snacks,57
Delhi,Sindhi Namkeen & More,200,2.9,"Indian,Gujarati",68
Mumbai,Sindhi Society Gymkhana( Aparna Caters),400,4.1,North Indian,46
Hyderabad,Sindhura East Court,300,3.7,"North Indian,Chinese,South Indian,Tandoor",65
Ahmedabad,Singh  Saab  De  Parathe,200,3.8,North Indian,40
Bangalore,Singh Da Punjabi Dhaba,200,3.8,"Punjabi,Tandoor,Chinese",54
Mumbai,Singh Grill Chaap,400,4.1,"Indian,Tandoor,Punjabi,Biryani,North Indian",49
Delhi,Singh N Ching,400,2.9,"North Indian,Tandoor,Biryani",51
Mumbai,Singh Saab,600,4.1,"North Indian,Chinese,Biryani,Punjabi,Desserts,Pan-Asian,Tandoor,Combo,Beverages,Indian,Grill",50
Pune,Singh Saab,200,4,"Indian,Snacks,Punjabi,Street Food,Desserts,Beverages",52
Ahmedabad,Singh'S Kitchen By Gch,300,2.9,North Indian,47
Pune,Singham,300,2.9,North Indian,52
Bangalore,Singhs Desi Swad,400,2.9,"Indian,Snacks,Beverages",68
Delhi,Singhs Vada Pav,150,4.2,"Street Food,Fast Food,Snacks,North Indian,Beverages",49
Chennai,Single Tea Machi,120,2.9,"Fast Food,Juices,Chaat,Desserts,Beverages",84
Mumbai,Sion Lunch Home,450,4.4,"Mangalorean,Chinese,North Indian,Seafood",45
Mumbai,Sion Restaurant And Stores,300,4,"Indian,Tandoor,Chinese,Mughlai",43
Surat,Sip & Ride,500,2.9,"Beverages,Fast Food,Desserts",52
Kolkata,Sip & Sandwich,300,2.9,Pastas  Beverages  Fast Food,60
Mumbai,Sip N Dine Bar And Restaurant,700,2.9,"Indian,Biryani,Seafood,Chinese,Kebabs",55
Mumbai,Sips N Bite,350,2.9,"American,Fast Food,Beverages",47
Kolkata,Sipsmart Cloud Kitchen,250,2.9,"Chinese,Bakery,Combo",51
Kolkata,Sir Oven O Bake,400,2.9,Pizzas,70
Hyderabad,Sitara Grand - Nizami Pakwaan,300,3.6,"Biryani,Chinese,South Indian,North Indian,Tandoor",62
Pune,Sitara Hotel,200,2.9,Indian,66
Mumbai,Sitaram Restaurant,450,4.4,Indian  Chinese  Seafood,47
Chennai,Siva'S Foodie Paradise,99,2.9,Fast Food,55
Hyderabad,Sivarama Reddy Sweets,500,4.3,Sweets,48
Delhi,Sizzling Grillz,300,2.9,Indian,62
Ahmedabad,Sizzling Pizza,350,3.9,"Pizzas,Continental,Italian",54
Surat,Sizzling Salsa,400,4.5,"Mexican,Continental,Italian",56
Pune,Sizzling Wok,300,2.9,"Chinese,Desserts",67
Delhi,Sk 2 Pizza And Burger,200,2.9,"Pizzas,Continental",71
Chennai,Sk Chats,400,2.9,"Chaat,Snacks",78
Mumbai,Sk Spice,300,3.1,"North Indian,Chinese",47
Pune,Skoop Ice Cream Parlour,200,2.9,Desserts,45
Bangalore,Skoosh Bubble Tea,300,4.4,Beverages,48
Hyderabad,Skypark Cafe,500,4,"Cafe,Chinese,Continental",61
Bangalore,Slay Coffee,200,4.4,"Beverages,Desserts",44
Chennai,Slay Coffee,200,3.8,"Beverages,Desserts",49
Hyderabad,Slay Coffee,200,4.1,Beverages  Desserts,40
Kolkata,Slay Coffee,200,4.3,"Beverages,Desserts",70
Mumbai,Slay Coffee,200,4.1,"Beverages,Desserts",36
Pune,Slay Coffee,200,4.3,"Beverages,Desserts",40
Bangalore,Slay Coffee Bar,200,4.3,"Beverages,Desserts",49
Surat,Slice And Dice Pizzeria,300,4.4,"Pizzas,Italian,Beverages,Juices",60
Mumbai,Slice Of Italy,400,2.9,Fast Food,53
Delhi,Slurppy- The Shake Factory,400,2.9,"Fast Food,Italian,Beverages,Desserts,Continental,Pastas",59
Bangalore,Slurpy Shakes,150,2.9,"Beverages,Ice Cream,Desserts",45
Hyderabad,Slurpy Shakes,200,3.9,Beverages,63
Pune,Slurpy Shakes,200,4.4,"Beverages,Ice Cream,Desserts",47
Surat,Slurrp,250,4.5,"Healthy Food,Juices,Beverages,Seafood,Biryani,Lebanese,Pizzas,Pastas,Snacks,Salads,North Indian",48
Bangalore,Slv Corner Restaurant,450,4.3,"Chinese,South Indian,North Indian,Desserts,Fast Food",47
Kolkata,Sly Fox Gastro Club,1200,4.2,"Continental,Chinese,Indian,Italian,European",79
Hyderabad,Sm Cake O Clock Bakers,400,2.9,Bakery  Fast Food,70
Ahmedabad,Sm Food,100,2.9,"American,Snacks",48
Chennai,Smiley,200,2.9,Chinese,90
Bangalore,Smoke House Deli,800,4.5,"European,Italian,American,Pastas,Salads,Juices,Desserts,Combo",39
Mumbai,Smoke House Deli,600,4.4,"European,Italian,American,Pastas,Salads,Juices,Desserts,Combo",48
Pune,Smoke House Deli,800,4,"European,Italian,American,Pastas,Salads,Juices,Desserts,Combo",49
Chennai,Smokey Shawarma,250,3.6,"Fast Food,Biryani,Chinese,Desserts",40
Bangalore,Smokey Tribe,700,4.3,"Naga,Continental,Seafood",59
Mumbai,Smokin Joe'S,400,3.8,Pizzas,35
Ahmedabad,Smokin' Joe'S,400,3.8,"Italian,Pizzas,Continental,Italian-American",47
Pune,Smokin' Joe'S,400,4,"American,Fast Food",35
Bangalore,Smoky And Snacky,180,2.9,"Chinese,Fast Food,Indian",49
Bangalore,Smoodies,140,4.2,"Snacks,Healthy Food,Juices,Beverages,Desserts",60
Mumbai,Smoodies,140,4.2,"Snacks,Healthy Food,Juices,Beverages,Desserts",52
Bangalore,Smoor,300,4.3,"Desserts,Asian,Beverages,Bakery,Italian,Continental,Pizzas,Italian-American",49
Chennai,Smoor,300,4.7,"Bakery,Beverages",51
Mumbai,Smoor,300,4,Bakery,42
Hyderabad,Smoothie Bar,300,2.9,Beverages,64
Chennai,Snaack Master,200,2.9,"Continental,Snacks",57
Delhi,Snac Zilla,300,2.9,"Chinese,Snacks,Beverages",47
Kolkata,Snack 'N' Go,200,3.4,"Indian,Italian,American",83
Bangalore,Snack A Way By Itc Master Chef,450,4,"Fast Food,Mughlai,Lebanese,Chaat,Snacks,Desserts",62
Bangalore,Snack House,300,4.2,"Fast Food,Street Food",40
Hyderabad,Snack House,180,4.9,"Fast Food,Snacks",39
Kolkata,Snack It,250,2.9,"Indian,Chinese,Bengali,Oriental,Seafood",87
Kolkata,Snack N Go,400,2.9,"Snacks,Beverages,Desserts",58
Kolkata,Snack On Sushi,1000,2.9,"Chinese,Beverages",78
Kolkata,Snack Shack By Chatar Patar,200,4.4,"Snacks,Chaat,Fast Food,Cafe,Beverages,Pastas,Indian,Healthy Food",76
Hyderabad,Snack Sutra,200,2.9,Fast Food  Snacks  Beverages,79
Chennai,Snackart,200,3.5,Snacks,45
Kolkata,Snacking,500,4.5,"Continental,Chinese,Combo,Beverages",85
Kolkata,Snackoo Time,250,2.9,"Fast Food,Italian,Desserts",87
Mumbai,Snacks Corners,300,2.9,"Fast Food,Snacks,Beverages",52
Kolkata,Snacks Gali,250,2.9,"Fast Food,Italian,Desserts",84
Kolkata,Snackups,200,3.5,Chinese  Fast Food,71
Kolkata,Snacky Chicken,250,4.1,"American,Biryani,Pastas,Combo,Continental,Tibetan,Fast Food,Beverages,Salads",59
Hyderabad,Snappy Snacks Point,200,3.4,"Chinese,Snacks",52
Kolkata,Snax Point,250,4,"Continental,Pizzas,Pastas,American,Tibetan,Fast Food,Beverages,Desserts,Combo,Biryani",56
Mumbai,Snaxx,500,5,Snacks,44
Pune,Snehas Kitchen,200,2.9,"Fast Food,Pizzas,Italian",70
Hyderabad,Snehitha Restaurant,160,4.4,"South Indian,Indian",37
Chennai,Snofield,250,4.5,Ice Cream,54
Kolkata,So Southy,300,4,"South Indian,Jain,Desserts,Beverages",81
Hyderabad,So. The Sky Kitchen,800,2.9,"Mughlai,North Indian,Chinese,Thai,Asian",90
Pune,Soaham Dining Hall And Food Zone,300,3.8,Combo,45
Surat,Sobis Diet Farm,400,4.8,Fast Food,52
Hyderabad,Sobremesa - Cakes And Desserts,300,4.3,"Bakery,Desserts",45
Hyderabad,Sobremesa - Cakes And Dessets,300,4.4,Bakery  Desserts,74
Mumbai,Sodabottleopenerwala,600,4.3,"Parsi,Biryani,Beverages,Indian,Desserts,Street Food,Bakery",44
Hyderabad,Sofrehh Persian Bistro,400,4.1,Fast Food  Middle Eastern  Cafe,77
Hyderabad,Sohanlal Tea Time,160,2.9,Beverages  South Indian,35
Pune,Solanki Ice Creams,120,2.9,Ice Cream,67
Pune,Som Foods And Hospitality Private  Limited,500,2.9,"North Indian,Biryani,Indian,Salads",52
Chennai,Soman Unavagam,300,4,"South Indian,North Indian,Chinese",61
Kolkata,Sona Caterer,200,2.9,"Indian,Fast Food,Desserts",76
Surat,Sonal Bhel & Fast Food,100,3.9,Fast Food,51
Bangalore,Sonar Bangla,256,3.7,"Bengali,North Indian",59
Kolkata,Sonar Tori,800,4.1,"Bengali,Indian,Bangladeshi",66
Hyderabad,Sonu De Snacks,150,2.9,Pizzas  North Indian  Fast Food,77
Pune,Sonu Shakewala,300,2.9,Beverages,60
Kolkata,Sony Food Centre,200,2.9,"Chinese,Indian",54
Kolkata,Sooper Burger,150,2.9,Continental,64
Kolkata,Sooper Sandwich,400,2.9,Snacks  Salads  Desserts,58
Kolkata,Sophi'S Tea Kettle,250,2.9,Beverages,69
Bangalore,Soros Flavor Coffee,300,2.9,"Beverages,American,Italian-American,Desserts",48
Mumbai,Sorrentina - Italian Bakery & Kitchen,300,2.9,"Bakery,Pizzas,Desserts",60
Mumbai,Souffle Cake Shop Sion,200,2.9,Bakery,48
Pune,Souk By Cafe Arabia,300,4.3,"Lebanese,Middle Eastern,Mediterranean,Fast Food",66
Kolkata,Soul	The Sky Lounge,200,4.2,"Asian,Continental,North Indian,Tandoor,Chinese,Thai,Pizzas,Beverages,Snacks",62
Kolkata,Soul Cafe,250,2.9,"Italian,Bakery",60
Hyderabad,Soul Kitchen,500,4.1,Chinese,71
Kolkata,Soul Of Bengal,300,4.3,"Bengali,Beverages,Snacks,Sweets,Combo,Thalis,Bangladeshi,Seafood",77
Hyderabad,Sounds Cheesy,300,4.1,Indian,73
Chennai,Soupman Shop,150,4.1,"North Indian,Chinese",59
Kolkata,South Indian Cafe,120,4,South Indian,83
Delhi,South Indian Corner,250,4,"South Indian,Fast Food",49
Kolkata,South Indian Flavours,200,3.4,Indian,81
Kolkata,South Indian Restaurant,300,4.1,South Indian,57
Bangalore,South Kitchen,150,4.5,"Fast Food,South Indian",53
Pune,South Kitchen,150,2.9,South Indian,65
Bangalore,South Ruchi'S,150,4,"Chinese,Fast Food,North Indian,South Indian",47
Bangalore,South Ruchis Square,500,4.2,"Biryani,Chinese,Desserts,Fast Food,Jain,North Indian,South Indian",48
Bangalore,South Spicy Bites Xpress,299,4.2,"Biryani,Coastal,Mangalorean,Seafood,Chinese,South Indian",55
Chennai,Southern Chinese Restaurant,400,3.9,Chinese,61
Hyderabad,Southern Flavours,350,4.1,"South Indian,Beverages,Indian",41
Kolkata,Southern Grit,300,2.9,South Indian,55
Bangalore,Southern Soul Restaurant,250,4.1,South Indian,56
Pune,Southin Cafe,200,2.9,"Fast Food,Snacks,Thalis,Beverages",63
Bangalore,Southly Healthy,200,3.6,"South Indian,Healthy Food",47
Chennai,Southside Taco,500,4.4,"Mexican,Desserts,Beverages,Snacks",69
Delhi,Southy,200,3.6,"South Indian,Snacks,Beverages",37
Pune,Sp Chinese Fast Food,300,3.9,"Chinese,Fast Food,Indian",55
Pune,Sp'S Biryani House,600,4.2,"Biryani,North Indian,Indian,Maharashtrian",37
Ahmedabad,Spaniard Pizzeria,250,2.9,"Pizzas,Fast Food",53
Hyderabad,Special Cakes,200,2.9,Desserts,74
Chennai,Spectra At The Leela Palace,1200,2.9,"North Indian,South Indian,Pan-Asian,Continental,Biryani,Pizzas",86
Hyderabad,Speedy Wong,300,3.8,Chinese,63
Ahmedabad,Sphere Lounge,550,4.3,"Mexican,Italian,Indian",44
Kolkata,Spice	Of	Joy,500,4.3,Indian,86
Kolkata,Spice 2 Go,200,4,"Indian,Chinese",77
Hyderabad,Spice 6 Global Dining,900,4.2,"Indian,Fast Food,Chinese,Arabian,Desserts",55
Hyderabad,Spice 9 Restaurants,300,3.8,"Biryani,North Indian,Indian",50
Mumbai,Spice Affair,500,2.9,"North Indian,Indian,Chinese,Tandoor",52
Surat,Spice Chinese Aloopuri-Khavsa,200,3.8,Fast Food,50
Pune,Spice Culture,500,4.1,"Chinese,North Indian,Biryani,Continental,Thai,Pizzas,Pastas",68
Hyderabad,Spice Garden (Royal Reve Hotel),600,4.2,North Indian  Chinese  Continental,66
Pune,Spice Garden Family Resto & Bar,500,4.3,"North Indian,Chinese,Mughlai",70
Mumbai,Spice Grill,200,2.9,Chinese  Tandoor  Fast Food  Indian,49
Chennai,Spice Hub Vada Pav,200,4.6,"Snacks,Fast Food",39
Bangalore,Spice It By Ibis,400,2.9,"Snacks,Beverages",40
Pune,Spice Kitchen  Jw Marriott Pune,1000,4.3,"Indian,Continental",56
Chennai,Spice Klub,1100,4.3,"North Indian,Indian,Continental",58
Mumbai,Spice Laundry,280,2.9,Chinese  Indian  Asian  Biryani  Snacks  Beverages  Desserts,54
Delhi,Spice N Curry,300,3.9,"Chinese,North Indian",54
Mumbai,Spice Of Kerala,450,4.1,Kerala,54
Mumbai,Spice Of Life,200,2.9,"Chinese,Continental",55
Surat,Spice Petals,800,2.9,"North Indian,Chinese,Continental,Desserts,Beverages,Mughlai",58
Delhi,Spice Sea,600,4.1,"North Indian,Chinese",66
Pune,Spice Stories,500,3.9,"Maharashtrian,North Indian",58
Kolkata,Spice Wok,200,2.9,Snacks  Mughlai,46
Ahmedabad,Spice Zone,500,4.4,"Indian,Chinese",33
Ahmedabad,Spicebox,250,2.9,"Indian,Pastas,Snacks",54
Ahmedabad,Spicia Restaurant,350,4.2,"North Indian,Chinese",47
Kolkata,Spicy Alley,300,2.9,"Chinese,Indian",46
Kolkata,Spicy Bellpepper,450,2.9,"South Indian,Chinese",81
Mumbai,Spicy Bites,400,2.9,Mughlai  Tandoor  North Indian,51
Delhi,Spicy Crave,200,4,Chinese,74
Hyderabad,Spicy Hub,500,4,"North Indian,Chinese",51
Hyderabad,Spicy Punjabi Thalis,400,3.6,Punjabi,64
Chennai,Spicy Tadka,300,4.3,"Chinese,Indian,Italian,Mexican",59
Mumbai,Spicy Tadka,300,4.3,Chinese  North Indian  Biryani  Sweets,52
Chennai,Splash,300,2.9,Beverages,69
Hyderabad,Splurge - Thickshakes And Milkshakes,300,5,Desserts  Ice Cream  Beverages,45
Chennai,Spotlight Cafe,50,2.9,"Fast Food,Pizzas,Beverages",66
Pune,Spring Onion,500,4.3,"Chinese,Thai,Pan-Asian,Seafood",39
Mumbai,Spycey Kitchen,350,2.9,"Indian,Beverages",48
Mumbai,Square Pizza,400,4.2,"Pizzas,Desserts,Fast Food",51
Chennai,Square Ruth,400,4.3,"American,Mexican,Pastas",69
Pune,Squashed - Cold Press Juices,300,4.3,"Juices,Healthy Food,Fast Food",60
Delhi,Squeezer Juice And Shakes,250,3.9,"Juices,Beverages,Ice Cream",34
Pune,Squisito,1100,4.4,"Italian,Mexican",56
Pune,Squisito Cafe Italiano,250,4.3,"Beverages,Desserts,Pastas",55
Chennai,Srb Hyderabad Biryani,300,2.9,"Fast Food,Biryani,Chinese,Grill,Arabian",64
Chennai,Sre Bakya Fast Food,250,4.2,"South Indian,North Indian,Biryani,Chinese,Tandoor,Snacks,Beverages,Combo",72
Bangalore,Sree Ganesha Fruit Juice Centre,300,2.9,"Beverages,Juices,Snacks,Fast Food",51
Chennai,Sree Gupta Bhavan,200,4.3,North Indian,64
Bangalore,Sree Krishna Kafe,137,4.5,South Indian,57
Bangalore,Sree Venkateshwara Foods,500,3.8,"Hyderabadi,Andhra,Continental",51
Chennai,Sree Vishnu Bhavan,200,4,South Indian,63
Bangalore,Sreeraj Lassi Bar,250,4.2,"Juices,Desserts",35
Hyderabad,Sri Amul Tiffins Centre,200,4.3,South Indian,32
Chennai,Sri Balaji Chapatti Stall,300,4.3,Home Food,58
Hyderabad,Sri Balaji Family Dhaba,300,3.9,North Indian,50
Hyderabad,Sri Balaji Family Dhaba - Ramkote,200,4.1,"Punjabi,North Indian,Chinese",26
Chennai,Sri Balaji Fast Food,250,4.1,"Chinese,Indian",51
Chennai,Sri Balaji Foods And Snacks,180,2.9,"Snacks,Desserts,Juices,Beverages",82
Hyderabad,Sri Balaji Mithai Bhandar,300,4.3,Sweets  Desserts  Beverages,32
Hyderabad,Sri Balaji Prithviraj Family Dhaba,400,3.9,"North Indian,Chinese",29
Hyderabad,Sri Balaji Tasty Tiffins And Meals,150,2.9,South Indian,33
Hyderabad,Sri Dharshani Pure Veg.Tiffin Center,300,2.9,South Indian,58
Hyderabad,Sri Durga Udupi Tiffins & Meals,150,4,South Indian,59
Chennai,Sri Ganesh Chettinadu Hotel,400,4.1,"Fast Food,South Indian",49
Hyderabad,Sri Ganesh Fruit Juice,100,4.4,Street Food  Indian  Beverages,71
Bangalore,Sri Ganesh Juice Center,200,4.5,Beverages,61
Bangalore,Sri Ganesha Fruit Juice Centre,100,2.9,"Juices,Beverages",63
Hyderabad,Sri Gayathri Tiffins,100,4.2,South Indian,61
Chennai,Sri Guru Fast Food,250,3.9,"Fast Food,North Indian",60
Kolkata,Sri Jagannath - Special Khaja,200,4.6,"Sweets,Indian",78
Pune,Sri Krishna Aanand Bhavan,200,4.4,"Indian,Snacks,Beverages",64
Kolkata,Sri Krishna Hot Chips,200,4.4,Indian  Fast Food,67
Chennai,Sri Krishna Mess,200,3.7,"South Indian,Chinese",40
Bangalore,Sri Krishna Nanda Gokula Veg,200,4.3,"South Indian,Chinese",52
Bangalore,Sri Krishna Sagar,126,4.2,"South Indian,North Indian,Fast Food,Beverages,Jain",53
Bangalore,Sri Krishna Sweets,200,4.7,Sweets,48
Chennai,Sri Krishna Sweets,200,4.4,"Sweets,Snacks,Street Food",35
Hyderabad,Sri Krishna Sweets,200,4.3,Sweets,57
Mumbai,Sri Krishna Sweets,200,4.4,Sweets,44
Chennai,Sri Lakshmi Vilas Hotels,200,2.9,"South Indian,Chinese",73
Bangalore,Sri Maruthi Miltry Hotel,250,3.8,"Biryani,South Indian,Combo",57
Hyderabad,Sri Mohans Chat,150,4.1,"Beverages,Chaat,Fast Food,Juices,North Indian",40
Pune,Sri Murlidhar Veg Thali,200,4.6,"Maharashtrian,Gujarati,Rajasthani",32
Hyderabad,Sri Narsing Bhelpuri & Juice Centre (Bogulkunta),150,4.2,"Chaat,Italian,Juices",31
Hyderabad,Sri Narsing Bhelpuri & Pav Bhaji (Himayathnagar),150,4.1,"Chaat,Italian",35
Chennai,Sri Paarvathi Bavan Ssweets And Veg Restaurant,150,4,"Sweets,South Indian,North Indian,Chinese,Snacks",79
Hyderabad,Sri Radhe Chills And Thrills,200,4.2,"Italian,Juices,Fast Food",28
Hyderabad,Sri Raghavendra Curry Express,200,4.3,"South Indian,Andhra",29
Chennai,Sri Raghavendra Mess,175,4.3,"South Indian,North Indian,Chinese",55
Hyderabad,Sri Raghavendra Tiffins,150,4.3,"South Indian,Andhra",25
Hyderabad,Sri Raghavendra Tiffins & Meals,280,2.9,South Indian,48
Hyderabad,Sri Raghavendra Tiffins - Chilakalaguda,150,4,South Indian  Chinese,48
Hyderabad,Sri Raghavendra Udupi Veg,200,4,South Indian,55
Hyderabad,Sri Raghavendra Vegetarian Restaurant,150,4.1,South Indian  North Indian  Andhra,59
Bangalore,Sri Rajarajeshwari Iyer Mess,200,4.4,South Indian,55
Bangalore,Sri Ramji Sweets,75,2.9,Sweets,51
Hyderabad,Sri Sai Ak Tiffin Centre,200,4.2,Indian  South Indian,83
Bangalore,Sri Sai Cafe,150,4.3,Fast Food,52
Bangalore,Sri Sai Foods,149,2.9,South Indian,56
